,Close,High,Low,Open,Volume
2015-10-05,2.03e-05,2.2e-05,2e-05,2.12e-05,79.13666536
2015-10-06,2.17e-05,2.32e-05,2.03e-05,2.03e-05,116.0027963
2015-10-07,2.1e-05,2.22e-05,2.09e-05,2.17e-05,28.649466
2015-10-08,1.97e-05,2.13e-05,1.93e-05,2.09e-05,75.04892436
2015-10-09,2.09e-05,2.21e-05,1.93e-05,1.97e-05,173.64269309999997
2015-10-10,2.05e-05,2.09e-05,2e-05,2.08e-05,52.49210949
2015-10-11,2.09e-05,2.13e-05,2.01e-05,2.04e-05,37.00076179
2015-10-12,2.1600000000000007e-05,2.24e-05,2.0600000000000006e-05,2.09e-05,49.85215085
2015-10-13,2.12e-05,2.2e-05,2.0600000000000006e-05,2.1600000000000007e-05,80.34207555
2015-10-14,2.05e-05,2.17e-05,2.05e-05,2.12e-05,27.14800779
2015-10-15,2.12e-05,2.15e-05,2.05e-05,2.1e-05,42.1029721
2015-10-16,2.02e-05,2.12e-05,1.97e-05,2.1e-05,54.52921898
2015-10-17,1.89e-05,2.03e-05,1.86e-05,2.01e-05,54.48683163
2015-10-18,1.9e-05,1.97e-05,1.8e-05,1.88e-05,67.34761102
2015-10-19,1.89e-05,2e-05,1.86e-05,1.89e-05,66.97923838
2015-10-20,1.73e-05,1.9e-05,1.6899999999999994e-05,1.89e-05,58.72962893
2015-10-21,1.74e-05,1.8e-05,1.6899999999999994e-05,1.76e-05,41.03697371
2015-10-22,1.73e-05,1.75e-05,1.6800000000000002e-05,1.74e-05,32.86395064
2015-10-23,1.65e-05,1.77e-05,1.64e-05,1.73e-05,34.21113338
2015-10-24,1.65e-05,1.7e-05,1.64e-05,1.66e-05,21.49382013
2015-10-25,1.58e-05,1.66e-05,1.52e-05,1.65e-05,30.74878834
2015-10-26,1.6100000000000002e-05,1.67e-05,1.57e-05,1.57e-05,31.14085108
2015-10-27,1.57e-05,1.65e-05,1.52e-05,1.6e-05,52.77426559999999
2015-10-28,1.53e-05,1.58e-05,1.4800000000000002e-05,1.57e-05,40.67859217
2015-10-29,1.42e-05,1.58e-05,1.42e-05,1.53e-05,39.84329743
2015-10-30,1.42e-05,1.49e-05,1.39e-05,1.46e-05,64.0629252
2015-10-31,1.4800000000000002e-05,1.57e-05,1.41e-05,1.44e-05,81.21006055
2015-11-01,1.49e-05,1.56e-05,1.46e-05,1.4800000000000002e-05,94.30481337
2015-11-02,1.3699999999999998e-05,1.52e-05,1.35e-05,1.49e-05,73.97329291
2015-11-03,1.32e-05,1.42e-05,1.26e-05,1.39e-05,43.93873078
2015-11-04,1.11e-05,1.32e-05,9.89e-06,1.31e-05,100.7447272
2015-11-05,1.14e-05,1.16e-05,1.03e-05,1.11e-05,67.46758129999999
2015-11-06,1.2e-05,1.29e-05,1.14e-05,1.15e-05,55.0793585
2015-11-07,1.2e-05,1.23e-05,1.18e-05,1.2e-05,17.71900534
2015-11-08,1.22e-05,1.23e-05,1.17e-05,1.21e-05,21.326226100000003
2015-11-09,1.19e-05,1.24e-05,1.16e-05,1.21e-05,13.61436744
2015-11-10,1.33e-05,1.36e-05,1.17e-05,1.17e-05,26.3188997
2015-11-11,1.3699999999999998e-05,1.39e-05,1.28e-05,1.31e-05,43.25602519
2015-11-12,1.3e-05,1.47e-05,1.16e-05,1.3800000000000007e-05,76.70495714
2015-11-13,1.31e-05,1.36e-05,1.29e-05,1.3e-05,28.6047992
2015-11-14,1.31e-05,1.33e-05,1.28e-05,1.31e-05,10.57895922
2015-11-15,1.3e-05,1.34e-05,1.26e-05,1.3e-05,13.45002932
2015-11-16,1.27e-05,1.33e-05,1.27e-05,1.3e-05,11.08341515
2015-11-17,1.25e-05,1.3e-05,1.23e-05,1.29e-05,17.84208767
2015-11-18,1.26e-05,1.29e-05,1.25e-05,1.26e-05,3.51506659
2015-11-19,1.28e-05,1.31e-05,1.24e-05,1.28e-05,5.68755172
2015-11-20,1.31e-05,1.39e-05,1.28e-05,1.28e-05,47.9591097
2015-11-21,1.32e-05,1.34e-05,1.29e-05,1.31e-05,9.91908585
2015-11-22,1.32e-05,1.33e-05,1.3e-05,1.32e-05,2.48495461
2015-11-23,1.32e-05,1.34e-05,1.3e-05,1.32e-05,12.40598171
2015-11-24,1.34e-05,1.35e-05,1.28e-05,1.32e-05,13.81447615
2015-11-25,1.31e-05,1.34e-05,1.29e-05,1.34e-05,11.22983294
2015-11-26,1.19e-05,1.31e-05,1.18e-05,1.31e-05,42.80551949
2015-11-27,1.17e-05,1.2e-05,1.16e-05,1.19e-05,10.81942568
2015-11-28,1.19e-05,1.22e-05,1.17e-05,1.17e-05,21.05399138
2015-11-29,1.16e-05,1.2e-05,1.13e-05,1.18e-05,16.09149499
2015-11-30,1.11e-05,1.16e-05,1.0800000000000003e-05,1.14e-05,19.95539696
2015-12-01,1.12e-05,1.14e-05,1.0800000000000003e-05,1.11e-05,12.75082419
2015-12-02,1.17e-05,1.19e-05,1.13e-05,1.13e-05,10.43195526
2015-12-03,1.2e-05,1.24e-05,1.14e-05,1.17e-05,9.12660671
2015-12-04,1.34e-05,1.4499999999999993e-05,1.18e-05,1.18e-05,31.06936709
2015-12-05,1.33e-05,1.4499999999999993e-05,1.32e-05,1.32e-05,25.03281824
2015-12-06,1.36e-05,1.4300000000000005e-05,1.21e-05,1.33e-05,47.12676132
2015-12-07,1.42e-05,1.46e-05,1.32e-05,1.3800000000000007e-05,48.5184927
2015-12-08,1.6800000000000002e-05,1.97e-05,1.42e-05,1.44e-05,333.4350265
2015-12-09,2.0600000000000006e-05,2.51e-05,1.64e-05,1.67e-05,583.8652734
2015-12-10,1.87e-05,2.380000000000001e-05,1.77e-05,2e-05,484.7686549
2015-12-11,1.9e-05,2.08e-05,1.64e-05,1.82e-05,348.512687
2015-12-12,1.98e-05,2.08e-05,1.8100000000000006e-05,1.93e-05,162.9905995
2015-12-13,1.97e-05,2.09e-05,1.88e-05,1.98e-05,133.9010231
2015-12-14,1.5e-05,2.03e-05,1.41e-05,1.96e-05,418.8111691
2015-12-15,1.29e-05,1.6e-05,1.21e-05,1.49e-05,452.9435429
2015-12-16,1.47e-05,1.56e-05,1.25e-05,1.32e-05,248.8410214
2015-12-17,1.44e-05,1.52e-05,1.41e-05,1.4800000000000002e-05,122.7472642
2015-12-18,1.36e-05,1.49e-05,1.29e-05,1.4300000000000005e-05,147.0121708
2015-12-19,1.33e-05,1.4e-05,1.32e-05,1.35e-05,50.6541156
2015-12-20,1.3800000000000007e-05,1.4499999999999993e-05,1.3e-05,1.33e-05,103.1507334
2015-12-21,1.3800000000000007e-05,1.44e-05,1.35e-05,1.39e-05,50.6945777
2015-12-22,1.3800000000000007e-05,1.4300000000000005e-05,1.35e-05,1.3800000000000007e-05,22.72875144
2015-12-23,1.33e-05,1.39e-05,1.29e-05,1.39e-05,55.13208522
2015-12-24,1.31e-05,1.36e-05,1.29e-05,1.32e-05,23.26730181
2015-12-25,1.4499999999999993e-05,1.47e-05,1.3e-05,1.32e-05,72.01244997
2015-12-26,1.4499999999999993e-05,1.52e-05,1.3800000000000007e-05,1.44e-05,59.11848408
2015-12-27,1.51e-05,1.5399999999999998e-05,1.4499999999999993e-05,1.4499999999999993e-05,58.22383208
2015-12-28,1.5e-05,1.5399999999999998e-05,1.47e-05,1.5e-05,28.74728581
2015-12-29,1.42e-05,1.52e-05,1.39e-05,1.51e-05,56.06623183
2015-12-30,1.44e-05,1.47e-05,1.4e-05,1.42e-05,34.47992725
2015-12-31,1.39e-05,1.4800000000000002e-05,1.3800000000000007e-05,1.44e-05,25.99034573
2016-01-01,1.3699999999999998e-05,1.39e-05,1.36e-05,1.3800000000000007e-05,8.68516649
2016-01-02,1.39e-05,1.4300000000000005e-05,1.35e-05,1.36e-05,17.56639234
2016-01-03,1.3800000000000007e-05,1.42e-05,1.3800000000000007e-05,1.4e-05,18.28112238
2016-01-04,1.3699999999999998e-05,1.41e-05,1.3699999999999998e-05,1.3699999999999998e-05,14.22645657
2016-01-05,1.4e-05,1.41e-05,1.36e-05,1.3699999999999998e-05,20.84520754
2016-01-06,1.3800000000000007e-05,1.4e-05,1.3699999999999998e-05,1.4e-05,19.24578898
2016-01-07,1.3e-05,1.39e-05,1.2e-05,1.39e-05,66.46512582
2016-01-08,1.28e-05,1.33e-05,1.27e-05,1.29e-05,21.08101301
2016-01-09,1.33e-05,1.4e-05,1.3e-05,1.31e-05,29.59016593
2016-01-10,1.33e-05,1.36e-05,1.32e-05,1.33e-05,17.12181437
2016-01-11,1.3e-05,1.33e-05,1.3e-05,1.32e-05,9.14907884
2016-01-12,1.32e-05,1.34e-05,1.29e-05,1.3e-05,23.13343676
2016-01-13,1.32e-05,1.36e-05,1.29e-05,1.33e-05,26.30451774
2016-01-14,1.31e-05,1.33e-05,1.27e-05,1.32e-05,40.51202468
2016-01-15,1.39e-05,1.4e-05,1.29e-05,1.3e-05,48.17146734
2016-01-16,1.29e-05,1.41e-05,1.29e-05,1.39e-05,48.5868749
2016-01-17,1.39e-05,1.4499999999999993e-05,1.28e-05,1.3e-05,64.06191884
2016-01-18,1.3699999999999998e-05,1.4300000000000005e-05,1.35e-05,1.4e-05,23.65659359
2016-01-19,1.3800000000000007e-05,1.4e-05,1.36e-05,1.3699999999999998e-05,11.80407803
2016-01-20,1.29e-05,1.4e-05,1.28e-05,1.3800000000000007e-05,27.97428177
2016-01-21,1.28e-05,1.31e-05,1.26e-05,1.29e-05,17.32192309
2016-01-22,1.33e-05,1.3699999999999998e-05,1.26e-05,1.28e-05,31.37558029
2016-01-23,1.31e-05,1.35e-05,1.27e-05,1.33e-05,30.35267471
2016-01-24,1.26e-05,1.32e-05,1.24e-05,1.31e-05,41.17969213
2016-01-25,1.3e-05,1.31e-05,1.24e-05,1.26e-05,60.43271289
2016-01-26,1.39e-05,1.47e-05,1.27e-05,1.3e-05,111.0144999
2016-01-27,1.7199999999999998e-05,1.82e-05,1.3800000000000007e-05,1.39e-05,239.5319931
2016-01-28,1.6100000000000002e-05,1.7e-05,1.4800000000000002e-05,1.7e-05,212.5952416
2016-01-29,1.82e-05,2.22e-05,1.58e-05,1.6100000000000002e-05,784.9302109
2016-01-30,1.6800000000000002e-05,1.88e-05,1.65e-05,1.83e-05,264.1214044
2016-01-31,1.74e-05,1.74e-05,1.5399999999999998e-05,1.73e-05,174.9408767
2016-02-01,1.77e-05,1.8100000000000006e-05,1.6899999999999994e-05,1.74e-05,136.3906353
2016-02-02,1.8100000000000006e-05,1.86e-05,1.7199999999999998e-05,1.77e-05,227.8682257
2016-02-03,1.86e-05,1.86e-05,1.7800000000000002e-05,1.8100000000000006e-05,109.1246923
2016-02-04,1.76e-05,1.86e-05,1.73e-05,1.86e-05,146.31295269999995
2016-02-05,1.9e-05,1.94e-05,1.7100000000000002e-05,1.74e-05,217.1660336
2016-02-06,2.1600000000000007e-05,2.23e-05,1.88e-05,1.92e-05,569.1269122
2016-02-07,2.0600000000000006e-05,2.43e-05,2e-05,2.17e-05,930.2618213
2016-02-08,2.03e-05,2.25e-05,1.97e-05,2.09e-05,347.45924239999994
2016-02-09,2.04e-05,2.1e-05,1.98e-05,2.02e-05,220.93276200000003
2016-02-10,2.01e-05,2.15e-05,1.98e-05,2.03e-05,278.7455688
2016-02-11,2.04e-05,2.15e-05,1.97e-05,2.01e-05,276.4355456
2016-02-12,2.04e-05,2.07e-05,1.93e-05,2.05e-05,285.2237414
2016-02-13,2.09e-05,2.15e-05,1.98e-05,2.04e-05,195.0180976
2016-02-14,2.11e-05,2.23e-05,2.04e-05,2.09e-05,299.5290603
2016-02-15,2.09e-05,2.13e-05,2.0600000000000006e-05,2.1e-05,64.97876778
2016-02-16,2.03e-05,2.11e-05,1.93e-05,2.09e-05,213.0856107
2016-02-17,1.87e-05,2.05e-05,1.74e-05,2.03e-05,395.6557292
2016-02-18,1.89e-05,1.98e-05,1.77e-05,1.87e-05,144.4625361
2016-02-19,1.95e-05,1.98e-05,1.85e-05,1.9e-05,80.33588815
2016-02-20,1.83e-05,1.96e-05,1.7800000000000002e-05,1.95e-05,81.80138070000002
2016-02-21,1.82e-05,1.86e-05,1.77e-05,1.83e-05,47.52947252
2016-02-22,1.82e-05,1.88e-05,1.77e-05,1.82e-05,88.28994351
2016-02-23,1.89e-05,1.96e-05,1.77e-05,1.84e-05,120.6102701
2016-02-24,1.9e-05,1.96e-05,1.87e-05,1.89e-05,81.71079776
2016-02-25,1.91e-05,2.03e-05,1.88e-05,1.9e-05,110.5809232
2016-02-26,1.85e-05,1.95e-05,1.85e-05,1.91e-05,109.9119192
2016-02-27,1.83e-05,1.87e-05,1.8e-05,1.86e-05,75.86060924
2016-02-28,1.7899999999999998e-05,1.86e-05,1.7800000000000002e-05,1.83e-05,97.02204359
2016-02-29,1.82e-05,1.87e-05,1.7199999999999998e-05,1.8100000000000006e-05,255.2934575
2016-03-01,1.85e-05,1.89e-05,1.7899999999999998e-05,1.83e-05,230.653453
2016-03-02,1.88e-05,1.9e-05,1.7800000000000002e-05,1.85e-05,139.3049737
2016-03-03,1.9e-05,2e-05,1.85e-05,1.88e-05,372.0862819
2016-03-04,1.98e-05,2.1e-05,1.88e-05,1.89e-05,316.0932925
2016-03-05,1.9e-05,2.07e-05,1.8e-05,1.99e-05,486.337334
2016-03-06,1.9e-05,1.94e-05,1.8100000000000006e-05,1.9e-05,232.2105691
2016-03-07,1.89e-05,1.94e-05,1.84e-05,1.9e-05,190.1719434
2016-03-08,1.92e-05,1.95e-05,1.83e-05,1.88e-05,209.8999309
2016-03-09,1.93e-05,1.96e-05,1.88e-05,1.92e-05,77.107375
2016-03-10,1.96e-05,2.03e-05,1.88e-05,1.92e-05,422.134895
2016-03-11,2.08e-05,2.32e-05,1.98e-05,1.98e-05,720.4942162000001
2016-03-12,2.0600000000000006e-05,2.19e-05,1.95e-05,2.08e-05,668.5657822000003
2016-03-13,2.1e-05,2.1e-05,2e-05,2.0600000000000006e-05,290.6655502
2016-03-14,1.98e-05,2.1e-05,1.98e-05,2.08e-05,199.8457302
2016-03-15,1.97e-05,2.02e-05,1.6e-05,2e-05,357.0668501
2016-03-16,1.95e-05,2e-05,1.91e-05,1.96e-05,292.2365493000001
2016-03-17,1.96e-05,2.01e-05,1.93e-05,1.95e-05,235.2495035
2016-03-18,1.98e-05,2e-05,1.9e-05,1.95e-05,310.5913042
2016-03-19,1.95e-05,1.99e-05,1.9e-05,1.98e-05,216.0508634
2016-03-20,1.91e-05,1.95e-05,1.9e-05,1.95e-05,121.7621947
2016-03-21,1.94e-05,1.96e-05,1.9e-05,1.91e-05,80.84333087
2016-03-22,1.96e-05,1.98e-05,1.91e-05,1.96e-05,77.74078124
2016-03-23,2e-05,2.05e-05,1.91e-05,1.95e-05,131.42255
2016-03-24,1.95e-05,2.01e-05,1.92e-05,2e-05,127.1404908
2016-03-25,1.94e-05,1.98e-05,1.92e-05,1.97e-05,165.228583
2016-03-26,1.94e-05,1.97e-05,1.92e-05,1.94e-05,50.19170946
2016-03-27,1.86e-05,1.95e-05,1.82e-05,1.93e-05,175.265592
2016-03-28,1.74e-05,1.87e-05,1.6899999999999994e-05,1.86e-05,394.0060372
2016-03-29,1.8e-05,1.83e-05,1.7e-05,1.73e-05,243.7641096
2016-03-30,1.7199999999999998e-05,1.8100000000000006e-05,1.6899999999999994e-05,1.8e-05,260.5281909
2016-03-31,1.7899999999999998e-05,1.82e-05,1.7e-05,1.7199999999999998e-05,150.5835075
2016-04-01,1.76e-05,1.82e-05,1.74e-05,1.7899999999999998e-05,66.32616648
2016-04-02,1.7899999999999998e-05,1.8e-05,1.7199999999999998e-05,1.77e-05,59.82352432
2016-04-03,1.77e-05,1.8e-05,1.73e-05,1.7899999999999998e-05,42.96373457
2016-04-04,1.77e-05,1.7899999999999998e-05,1.75e-05,1.77e-05,57.97076081
2016-04-05,1.74e-05,1.77e-05,1.73e-05,1.76e-05,73.78464116
2016-04-06,1.6800000000000002e-05,1.75e-05,1.67e-05,1.74e-05,188.4291849
2016-04-07,1.6e-05,1.7100000000000002e-05,1.58e-05,1.6899999999999994e-05,245.6736148
2016-04-08,1.59e-05,1.62e-05,1.55e-05,1.6e-05,124.8368637
2016-04-09,1.4499999999999993e-05,1.6100000000000002e-05,1.44e-05,1.59e-05,145.131944
2016-04-10,1.41e-05,1.47e-05,1.34e-05,1.4499999999999993e-05,128.8614623
2016-04-11,1.41e-05,1.55e-05,1.36e-05,1.41e-05,117.2537967
2016-04-12,1.3800000000000007e-05,1.44e-05,1.34e-05,1.41e-05,142.0870993
2016-04-13,1.3699999999999998e-05,1.39e-05,1.32e-05,1.3800000000000007e-05,187.2373102
2016-04-14,1.4800000000000002e-05,1.51e-05,1.36e-05,1.3800000000000007e-05,212.8591204
2016-04-15,1.49e-05,1.5399999999999998e-05,1.4499999999999993e-05,1.49e-05,157.8964539
2016-04-16,1.53e-05,1.53e-05,1.4499999999999993e-05,1.4800000000000002e-05,78.43721943
2016-04-17,1.53e-05,1.55e-05,1.51e-05,1.52e-05,34.61379931
2016-04-18,1.65e-05,1.67e-05,1.52e-05,1.53e-05,190.6980359
2016-04-19,1.6e-05,1.67e-05,1.59e-05,1.64e-05,46.83425378
2016-04-20,1.67e-05,1.73e-05,1.56e-05,1.6e-05,214.4553571
2016-04-21,1.56e-05,1.73e-05,1.56e-05,1.66e-05,117.9537098
2016-04-22,1.65e-05,1.66e-05,1.55e-05,1.59e-05,57.09517879
2016-04-23,1.63e-05,1.67e-05,1.6e-05,1.65e-05,18.7624817
2016-04-24,1.56e-05,1.64e-05,1.55e-05,1.63e-05,54.98757895
2016-04-25,1.55e-05,1.6100000000000002e-05,1.46e-05,1.57e-05,64.7805077
2016-04-26,1.47e-05,1.56e-05,1.47e-05,1.56e-05,52.04267791
2016-04-27,1.46e-05,1.49e-05,1.4300000000000005e-05,1.47e-05,38.55910981
2016-04-28,1.4800000000000002e-05,1.53e-05,1.47e-05,1.4800000000000002e-05,37.89803517
2016-04-29,1.5e-05,1.51e-05,1.4499999999999993e-05,1.4800000000000002e-05,17.17839494
2016-04-30,1.51e-05,1.53e-05,1.4499999999999993e-05,1.5e-05,41.61129036
2016-05-01,1.4800000000000002e-05,1.5399999999999998e-05,1.4800000000000002e-05,1.5e-05,30.54076242
2016-05-02,1.49e-05,1.53e-05,1.46e-05,1.4800000000000002e-05,107.642888
2016-05-03,1.4300000000000005e-05,1.49e-05,1.4300000000000005e-05,1.49e-05,43.4281994
2016-05-04,1.4e-05,1.4499999999999993e-05,1.39e-05,1.4300000000000005e-05,69.7242679
2016-05-05,1.39e-05,1.4499999999999993e-05,1.35e-05,1.4e-05,64.43840732
2016-05-06,1.4e-05,1.46e-05,1.3800000000000007e-05,1.39e-05,94.87375985
2016-05-07,1.41e-05,1.4300000000000005e-05,1.39e-05,1.41e-05,32.85481499
2016-05-08,1.3800000000000007e-05,1.41e-05,1.3800000000000007e-05,1.41e-05,13.57292821
2016-05-09,1.39e-05,1.4e-05,1.3699999999999998e-05,1.39e-05,18.09580161
2016-05-10,1.3699999999999998e-05,1.4e-05,1.35e-05,1.39e-05,72.96343054
2016-05-11,1.35e-05,1.3699999999999998e-05,1.34e-05,1.3699999999999998e-05,38.11297671
2016-05-12,1.35e-05,1.3699999999999998e-05,1.34e-05,1.35e-05,23.88341077
2016-05-13,1.33e-05,1.36e-05,1.3e-05,1.35e-05,66.87046767
2016-05-14,1.34e-05,1.35e-05,1.3e-05,1.34e-05,59.13333663
2016-05-15,1.31e-05,1.34e-05,1.26e-05,1.34e-05,93.55867133
2016-05-16,1.31e-05,1.35e-05,1.28e-05,1.31e-05,36.669485
2016-05-17,1.3e-05,1.35e-05,1.3e-05,1.32e-05,44.17343774
2016-05-18,1.33e-05,1.33e-05,1.3e-05,1.3e-05,31.25487754
2016-05-19,1.39e-05,1.49e-05,1.31e-05,1.32e-05,161.7581824
2016-05-20,1.36e-05,1.41e-05,1.35e-05,1.4e-05,121.394306
2016-05-21,1.34e-05,1.3699999999999998e-05,1.33e-05,1.36e-05,27.02663435
2016-05-22,1.35e-05,1.3800000000000007e-05,1.32e-05,1.34e-05,51.89373143
2016-05-23,1.32e-05,1.36e-05,1.31e-05,1.35e-05,45.61528587
2016-05-24,1.3e-05,1.34e-05,1.29e-05,1.33e-05,56.54536857
2016-05-25,1.25e-05,1.31e-05,1.23e-05,1.3e-05,72.10328106
2016-05-26,1.26e-05,1.28e-05,1.21e-05,1.25e-05,100.1556596
2016-05-27,1.17e-05,1.34e-05,1.15e-05,1.27e-05,202.2252731
2016-05-28,1.03e-05,1.17e-05,1e-05,1.17e-05,105.2205447
2016-05-29,1.09e-05,1.11e-05,1.01e-05,1.03e-05,157.75581699999995
2016-05-30,1.07e-05,1.1e-05,1.04e-05,1.1e-05,79.33904088
2016-05-31,1.05e-05,1.09e-05,1.02e-05,1.07e-05,82.70092384
2016-06-01,1.0800000000000003e-05,1.1e-05,1.02e-05,1.05e-05,78.28673721
2016-06-02,1.06e-05,1.09e-05,1.04e-05,1.0800000000000003e-05,60.31429050000001
2016-06-03,1.02e-05,1.07e-05,1.01e-05,1.07e-05,67.85621921
2016-06-04,1e-05,1.03e-05,9.800000000000001e-06,1.02e-05,86.68272567
2016-06-05,1e-05,1.03e-05,9.83e-06,1e-05,49.03512531
2016-06-06,9.75e-06,1.01e-05,9.64e-06,1.01e-05,68.31752611
2016-06-07,1.01e-05,1.03e-05,9.6e-06,9.74e-06,73.79510354
2016-06-08,9.93e-06,1.01e-05,9.68e-06,1.01e-05,121.4896287
2016-06-09,1e-05,1.01e-05,9.79e-06,9.93e-06,79.69633432
2016-06-10,9.84e-06,1e-05,9.73e-06,1e-05,157.55057380000005
2016-06-11,9.44e-06,9.9e-06,9.42e-06,9.87e-06,53.91374599
2016-06-12,8.44e-06,9.43e-06,8.24e-06,9.43e-06,113.7065459
2016-06-13,8.33e-06,8.77e-06,7.75e-06,8.45e-06,198.3166481
2016-06-14,1.09e-05,1.98e-05,8.33e-06,8.33e-06,3931.852471
2016-06-15,9.46e-06,1.12e-05,9.12e-06,1.09e-05,755.9729345
2016-06-16,8.74e-06,9.52e-06,8.38e-06,9.46e-06,542.2619996000002
2016-06-17,8.75e-06,9.45e-06,8.48e-06,8.73e-06,551.1937459
2016-06-18,8.58e-06,9.16e-06,8.06e-06,8.75e-06,419.4668462
2016-06-19,8.86e-06,1.1e-05,8.44e-06,8.58e-06,622.3360767999999
2016-06-20,8.87e-06,9.15e-06,8.56e-06,8.88e-06,263.6463751
2016-06-21,8.81e-06,9.73e-06,8.65e-06,8.87e-06,459.9270197
2016-06-22,1.14e-05,1.3e-05,8.66e-06,8.85e-06,2656.747006
2016-06-23,1.01e-05,1.2e-05,9.42e-06,1.13e-05,1514.619186
2016-06-24,9.800000000000001e-06,1.05e-05,9.35e-06,1.01e-05,763.3033776000003
2016-06-25,9.55e-06,1e-05,9.2e-06,9.77e-06,335.6796753
2016-06-26,1.03e-05,1.05e-05,9.49e-06,9.55e-06,282.7447251000001
2016-06-27,9.76e-06,1.03e-05,9.66e-06,1.03e-05,289.4548057
2016-06-28,1.07e-05,1.18e-05,9.69e-06,9.75e-06,699.725972
2016-06-29,1.07e-05,1.14e-05,1.02e-05,1.07e-05,538.9467646
2016-06-30,9.82e-06,1.07e-05,9.65e-06,1.07e-05,414.3934742
2016-07-01,1.01e-05,1.07e-05,9.65e-06,9.800000000000001e-06,318.0993557
2016-07-02,9.4e-06,1.02e-05,9.29e-06,1.01e-05,241.10480440000003
2016-07-03,1e-05,1.02e-05,9.26e-06,9.4e-06,160.7344884
2016-07-04,9.88e-06,1.03e-05,9.71e-06,1e-05,273.1956074
2016-07-05,9.81e-06,1e-05,9.63e-06,9.85e-06,174.0339859
2016-07-06,9.55e-06,1.01e-05,9.52e-06,9.87e-06,155.4638606
2016-07-07,1.02e-05,1.03e-05,9.35e-06,9.56e-06,287.941709
2016-07-08,9.97e-06,1.03e-05,9.87e-06,1.02e-05,131.63786470000002
2016-07-09,1e-05,1.01e-05,9.75e-06,9.97e-06,131.1533092
2016-07-10,1e-05,1.01e-05,9.73e-06,1e-05,147.7179582
2016-07-11,9.66e-06,1.01e-05,9.56e-06,1e-05,242.1240895
2016-07-12,9.52e-06,9.82e-06,9.44e-06,9.66e-06,260.2526579
2016-07-13,9.76e-06,9.88e-06,9.52e-06,9.52e-06,122.7948568
2016-07-14,9.699999999999999e-06,9.85e-06,9.6e-06,9.74e-06,136.02470459999998
2016-07-15,9.77e-06,9.85e-06,9.53e-06,9.699999999999999e-06,174.4251724
2016-07-16,1.01e-05,1.02e-05,9.73e-06,9.77e-06,263.7534804
2016-07-17,9.64e-06,1.02e-05,9.54e-06,1.01e-05,183.6148803
2016-07-18,9.68e-06,9.800000000000001e-06,9.52e-06,9.64e-06,84.46185393
2016-07-19,9.52e-06,9.78e-06,9.5e-06,9.65e-06,137.8413465
2016-07-20,9.59e-06,9.67e-06,9.31e-06,9.51e-06,144.9604977
2016-07-21,9.73e-06,9.79e-06,9.42e-06,9.57e-06,130.011903
2016-07-22,9.63e-06,9.84e-06,9.54e-06,9.74e-06,166.7975171
2016-07-23,9.77e-06,9.84e-06,9.55e-06,9.67e-06,126.0632514
2016-07-24,9.52e-06,9.84e-06,9.44e-06,9.77e-06,196.0789853
2016-07-25,9.38e-06,9.61e-06,9.2e-06,9.55e-06,162.5383165
2016-07-26,9.04e-06,9.46e-06,8.8e-06,9.35e-06,420.05359060000006
2016-07-27,8.99e-06,9.52e-06,8.88e-06,9.04e-06,185.6269939
2016-07-28,9.08e-06,9.08e-06,8.93e-06,8.99e-06,33.44328732
2016-07-29,9.28e-06,9.42e-06,9.05e-06,9.08e-06,81.03448762
2016-07-30,9.28e-06,9.42e-06,9.24e-06,9.28e-06,71.69083344
2016-07-31,9.35e-06,9.51e-06,9.19e-06,9.27e-06,116.0908692
2016-08-01,9.63e-06,9.63e-06,9.17e-06,9.36e-06,176.3006875
2016-08-02,1.01e-05,1.04e-05,9.41e-06,9.63e-06,379.6827623
2016-08-03,9.94e-06,1.06e-05,9.39e-06,1.01e-05,349.41322610000014
2016-08-04,1.02e-05,1.03e-05,9.76e-06,9.88e-06,183.4237982
2016-08-05,1.04e-05,1.0800000000000003e-05,1e-05,1.02e-05,199.3905247
2016-08-06,1.1e-05,1.27e-05,1.04e-05,1.04e-05,1096.796114
2016-08-07,1.04e-05,1.1e-05,1.01e-05,1.1e-05,394.6998024
2016-08-08,1.01e-05,1.06e-05,9.89e-06,1.04e-05,222.8065465
2016-08-09,1.06e-05,1.1e-05,1e-05,1.01e-05,473.5552251
2016-08-10,1.05e-05,1.0800000000000003e-05,1.01e-05,1.06e-05,356.1573806
2016-08-11,1.05e-05,1.07e-05,1.02e-05,1.06e-05,152.08404869999995
2016-08-12,1.04e-05,1.05e-05,1.02e-05,1.05e-05,136.9688172
2016-08-13,1.05e-05,1.07e-05,1.03e-05,1.04e-05,134.9953244
2016-08-14,1.05e-05,1.06e-05,1.01e-05,1.05e-05,194.9643074
2016-08-15,1.0800000000000003e-05,1.1e-05,1.03e-05,1.05e-05,192.7533434
2016-08-16,1.07e-05,1.1e-05,1.05e-05,1.0800000000000003e-05,411.9722498
2016-08-17,1.05e-05,1.07e-05,1.04e-05,1.07e-05,146.47019740000005
2016-08-18,1.06e-05,1.0800000000000003e-05,1.03e-05,1.05e-05,198.380719
2016-08-19,1.07e-05,1.15e-05,1.04e-05,1.06e-05,667.9968529
2016-08-20,1.06e-05,1.07e-05,1.04e-05,1.07e-05,149.4993467
2016-08-21,1.04e-05,1.06e-05,1.01e-05,1.05e-05,208.066518
2016-08-22,1.02e-05,1.05e-05,9.5e-06,1.04e-05,370.923957
